sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
38,38_y128_x64.png,False,0.4240243136882782,0.7483870983123779,0.7437233328819275,-0.0046637654304504395,0.7237076584339781,0.6996434875254591,-0.024064170908518978,236,204,-32,310,337,27
38,38_y128_x128.png,False,0.5096588730812073,0.7778774499893188,0.793345034122467,0.015467584133148193,0.7563953444395619,0.7901162744760681,0.033720930036506225,324,347,23,419,361,-58
38,38_y128_x192.png,False,0.530053973197937,0.797971248626709,0.8041972517967224,0.006226003170013428,0.8023799370914579,0.8142796395483227,0.01189970245686478,491,496,5,465,437,-28
38,38_y128_x256.png,False,0.4705254137516022,0.8313725590705872,0.8262819051742554,-0.005090653896331787,0.8531187088405685,0.8527162943552663,-0.0004024144853022049,495,525,30,365,366,1
38,38_y128_x320.png,False,0.4345861077308655,0.8263198137283325,0.8064640164375305,-0.019855797290802002,0.8385093135151035,0.813664593114656,-0.024844720400447495,492,526,34,416,480,64
38,38_y128_x384.png,False,0.4835343062877655,0.8449669480323792,0.8268718719482422,-0.018095076084136963,0.8450911203847997,0.8212815966452628,-0.02380952373953693,528,562,34,527,608,81
38,38_y192_x0.png,False,0.4684774875640869,0.5852749347686768,0.5984848737716675,0.013209939002990723,0.49841269050138587,0.5015872936255985,0.0031746031242126382,129,110,-19,316,314,-2
38,38_y192_x64.png,False,0.5202934145927429,0.7322611212730408,0.7173808217048645,-0.01488029956817627,0.6991869855538665,0.6729900571545614,-0.026196928399305097,233,225,-8,333,362,29
38,38_y192_x128.png,True,0.6629345417022705,0.7004932761192322,0.7076813578605652,0.007188081741333008,0.6752717345429909,0.6759510823644628,0.0006793478214718318,372,345,-27,478,477,-1
38,38_y192_x192.png,False,0.5797283053398132,0.7244318127632141,0.7461730241775513,0.021741211414337158,0.7239176669700662,0.7437899166515974,0.01987224968153123,387,352,-35,389,361,-28
38,38_y192_x256.png,False,0.48489996790885925,0.781857430934906,0.7590829133987427,-0.02277451753616333,0.7621052578097877,0.7550877139993845,-0.007017543810403204,267,334,67,339,349,10
